[INFO]  === Pre-flight checks ===
[INFO]  All input files found for 2 samples.
[INFO]  Output directory: /pastel/tools/circRNA_tools/test_data/decoupled_comparison
[INFO]  Joint pipeline: CIRI3_decoupled.jar (current source, -W 1)
[INFO]  Decoupled jar:  /pastel/Github_scripts/CIRI3/CIRI3_decoupled.jar
[INFO]  === Stage 0: ORIGINAL pipeline (CIRI3_Java_1.8.0.jar, -W 1, -Ma 1) ===
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ27: total=487 tag1=391
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ28: total=473 tag1=368
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ29: total=428 tag1=322
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ30: total=414 tag1=330
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ31: total=517 tag1=427
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ32: total=494 tag1=400
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ33: total=489 tag1=385
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ34: total=465 tag1=365
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ35: total=454 tag1=347
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ36: total=454 tag1=352
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ37: total=502 tag1=401
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ38: total=441 tag1=338
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ39: total=455 tag1=352
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ40: total=478 tag1=374
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ41: total=495 tag1=384
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ42: total=442 tag1=338
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ43: total=453 tag1=350
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ44: total=497 tag1=388
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ45: total=472 tag1=377
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ46: total=428 tag1=334
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ47: total=470 tag1=374
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ48: total=494 tag1=401
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ49: total=482 tag1=372
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ50: total=461 tag1=364
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ51: total=457 tag1=369
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ52: total=464 tag1=361
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ53: total=481 tag1=366
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ54: total=441 tag1=357
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ55: total=471 tag1=367
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ56: total=472 tag1=368
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ57: total=472 tag1=367
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ58: total=492 tag1=391
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ59: total=527 tag1=407
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ60: total=477 tag1=378
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ61: total=488 tag1=374
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ62: total=440 tag1=365
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ63: total=466 tag1=378
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ64: total=453 tag1=345
2026-04-20 20:27:07 :DIAG_ORIG sample[1] samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam bsj_total=68452 tag1=62026 circRNAs=20592
2026-04-20 20:27:11 :Collation of circRNA completed
Program run time:152737ms
[INFO]  Joint BSJ files snapshotted to /pastel/tools/circRNA_tools/test_data/decoupled_comparison/joint_bsj_snapshot/
[PASS]  Original BSJ_Matrix exists and is non-empty
[PASS]  Original FSJ_Matrix exists and is non-empty
[INFO]  Original pipeline: 30296 circRNAs.
[INFO]  === Decoupled pipeline (CIRI3_decoupled.jar, STAR) ===
[INFO]  --- Stage 1: SCAN1 ---
[INFO]    SCAN1: PARDOS_1_S1
2026-04-20 20:27:46 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=52 reads_seen=35571 reads_in_scan1IdMap=103 bsj_emitted=230
2026-04-20 20:27:46 :First scan completed 52
2026-04-20 20:27:46 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=43 reads_seen=34829 reads_in_scan1IdMap=130 bsj_emitted=251
2026-04-20 20:27:46 :First scan completed 43
2026-04-20 20:27:46 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=64 reads_seen=35605 reads_in_scan1IdMap=96 bsj_emitted=198
2026-04-20 20:27:46 :First scan completed 64
2026-04-20 20:27:52 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=14 reads_seen=35517 reads_in_scan1IdMap=101 bsj_emitted=203
2026-04-20 20:27:52 :First scan completed 14
2026-04-20 20:28:08 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=18 reads_seen=35626 reads_in_scan1IdMap=101 bsj_emitted=226
2026-04-20 20:28:08 :First scan completed 18
2026-04-20 20:28:22 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=33 reads_seen=34760 reads_in_scan1IdMap=123 bsj_emitted=235
2026-04-20 20:28:22 :First scan completed 33
2026-04-20 20:28:26 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=11 reads_seen=34865 reads_in_scan1IdMap=125 bsj_emitted=269
2026-04-20 20:28:26 :First scan completed 11
2026-04-20 20:28:39 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=51 reads_seen=34925 reads_in_scan1IdMap=117 bsj_emitted=252
2026-04-20 20:28:39 :First scan completed 51
2026-04-20 20:28:42 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=62 reads_seen=35581 reads_in_scan1IdMap=107 bsj_emitted=234
2026-04-20 20:28:42 :First scan completed 62
2026-04-20 20:28:57 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=20 reads_seen=35416 reads_in_scan1IdMap=101 bsj_emitted=237
2026-04-20 20:28:57 :First scan completed 20
2026-04-20 20:28:58 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=25 reads_seen=34695 reads_in_scan1IdMap=124 bsj_emitted=230
2026-04-20 20:28:58 :First scan completed 25
2026-04-20 20:29:09 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=40 reads_seen=35314 reads_in_scan1IdMap=118 bsj_emitted=257
2026-04-20 20:29:09 :First scan completed 40
2026-04-20 20:29:12 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=5 reads_seen=34751 reads_in_scan1IdMap=152 bsj_emitted=235
2026-04-20 20:29:12 :First scan completed 5
2026-04-20 20:29:14 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=28 reads_seen=35498 reads_in_scan1IdMap=125 bsj_emitted=246
2026-04-20 20:29:14 :First scan completed 28
2026-04-20 20:29:14 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=45 reads_seen=34661 reads_in_scan1IdMap=120 bsj_emitted=243
2026-04-20 20:29:14 :First scan completed 45
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=35 reads_seen=34844 reads_in_scan1IdMap=121 bsj_emitted=259
2026-04-20 20:29:17 :First scan completed 35
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=4 reads_seen=35415 reads_in_scan1IdMap=124 bsj_emitted=236
2026-04-20 20:29:17 :First scan completed 4
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=8 reads_seen=35795 reads_in_scan1IdMap=107 bsj_emitted=213
2026-04-20 20:29:17 :First scan completed 8
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=27 reads_seen=34954 reads_in_scan1IdMap=108 bsj_emitted=218
2026-04-20 20:29:17 :First scan completed 27
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=22 reads_seen=35530 reads_in_scan1IdMap=112 bsj_emitted=218
2026-04-20 20:29:17 :First scan completed 22
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=13 reads_seen=34716 reads_in_scan1IdMap=115 bsj_emitted=239
2026-04-20 20:29:17 :First scan completed 13
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=2 reads_seen=35936 reads_in_scan1IdMap=95 bsj_emitted=223
2026-04-20 20:29:17 :First scan completed 2
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=54 reads_seen=35634 reads_in_scan1IdMap=102 bsj_emitted=215
2026-04-20 20:29:17 :First scan completed 54
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=12 reads_seen=35591 reads_in_scan1IdMap=105 bsj_emitted=244
2026-04-20 20:29:17 :First scan completed 12
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=38 reads_seen=35411 reads_in_scan1IdMap=107 bsj_emitted=248
2026-04-20 20:29:17 :First scan completed 38
2026-04-20 20:29:17 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=47 reads_seen=34558 reads_in_scan1IdMap=122 bsj_emitted=257
2026-04-20 20:29:17 :First scan completed 47
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=41 reads_seen=34898 reads_in_scan1IdMap=124 bsj_emitted=231
2026-04-20 20:29:18 :First scan completed 41
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=29 reads_seen=34664 reads_in_scan1IdMap=99 bsj_emitted=241
2026-04-20 20:29:18 :First scan completed 29
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=34 reads_seen=35275 reads_in_scan1IdMap=91 bsj_emitted=224
2026-04-20 20:29:18 :First scan completed 34
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=19 reads_seen=34788 reads_in_scan1IdMap=141 bsj_emitted=292
2026-04-20 20:29:18 :First scan completed 19
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=46 reads_seen=35658 reads_in_scan1IdMap=97 bsj_emitted=219
2026-04-20 20:29:18 :First scan completed 46
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=32 reads_seen=35514 reads_in_scan1IdMap=114 bsj_emitted=219
2026-04-20 20:29:18 :First scan completed 32
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=9 reads_seen=34894 reads_in_scan1IdMap=105 bsj_emitted=237
2026-04-20 20:29:18 :First scan completed 9
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=56 reads_seen=35699 reads_in_scan1IdMap=87 bsj_emitted=243
2026-04-20 20:29:18 :First scan completed 56
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=49 reads_seen=34909 reads_in_scan1IdMap=126 bsj_emitted=237
2026-04-20 20:29:18 :First scan completed 49
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=1 reads_seen=34599 reads_in_scan1IdMap=109 bsj_emitted=256
2026-04-20 20:29:18 :First scan completed 1
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=37 reads_seen=35094 reads_in_scan1IdMap=119 bsj_emitted=244
2026-04-20 20:29:18 :First scan completed 37
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=42 reads_seen=35476 reads_in_scan1IdMap=99 bsj_emitted=216
2026-04-20 20:29:18 :First scan completed 42
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=21 reads_seen=35005 reads_in_scan1IdMap=126 bsj_emitted=253
2026-04-20 20:29:18 :First scan completed 21
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=6 reads_seen=35459 reads_in_scan1IdMap=99 bsj_emitted=227
2026-04-20 20:29:18 :First scan completed 6
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=30 reads_seen=35490 reads_in_scan1IdMap=103 bsj_emitted=245
2026-04-20 20:29:18 :First scan completed 30
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=31 reads_seen=34650 reads_in_scan1IdMap=118 bsj_emitted=262
2026-04-20 20:29:18 :First scan completed 31
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=17 reads_seen=34616 reads_in_scan1IdMap=125 bsj_emitted=278
2026-04-20 20:29:18 :First scan completed 17
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=61 reads_seen=34977 reads_in_scan1IdMap=113 bsj_emitted=245
2026-04-20 20:29:18 :First scan completed 61
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=26 reads_seen=35520 reads_in_scan1IdMap=95 bsj_emitted=210
2026-04-20 20:29:18 :First scan completed 26
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=55 reads_seen=34602 reads_in_scan1IdMap=116 bsj_emitted=262
2026-04-20 20:29:18 :First scan completed 55
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=60 reads_seen=35352 reads_in_scan1IdMap=116 bsj_emitted=232
2026-04-20 20:29:18 :First scan completed 60
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=7 reads_seen=34566 reads_in_scan1IdMap=107 bsj_emitted=232
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=44 reads_seen=35344 reads_in_scan1IdMap=99 bsj_emitted=243
2026-04-20 20:29:18 :First scan completed 7
2026-04-20 20:29:18 :First scan completed 44
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=36 reads_seen=35574 reads_in_scan1IdMap=123 bsj_emitted=271
2026-04-20 20:29:18 :First scan completed 36
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=16 reads_seen=35533 reads_in_scan1IdMap=125 bsj_emitted=231
2026-04-20 20:29:18 :First scan completed 16
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=10 reads_seen=35641 reads_in_scan1IdMap=97 bsj_emitted=219
2026-04-20 20:29:18 :First scan completed 10
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=15 reads_seen=34639 reads_in_scan1IdMap=97 bsj_emitted=267
2026-04-20 20:29:18 :First scan completed 15
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=24 reads_seen=35390 reads_in_scan1IdMap=112 bsj_emitted=218
2026-04-20 20:29:18 :First scan completed 24
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=63 reads_seen=34652 reads_in_scan1IdMap=108 bsj_emitted=267
2026-04-20 20:29:18 :First scan completed 63
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=50 reads_seen=35745 reads_in_scan1IdMap=105 bsj_emitted=235
2026-04-20 20:29:18 :First scan completed 50
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=59 reads_seen=34652 reads_in_scan1IdMap=139 bsj_emitted=246
2026-04-20 20:29:18 :First scan completed 59
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=48 reads_seen=35795 reads_in_scan1IdMap=101 bsj_emitted=223
2026-04-20 20:29:18 :First scan completed 48
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=3 reads_seen=34634 reads_in_scan1IdMap=119 bsj_emitted=223
2026-04-20 20:29:18 :First scan completed 3
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=53 reads_seen=34772 reads_in_scan1IdMap=101 bsj_emitted=242
2026-04-20 20:29:18 :First scan completed 53
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=23 reads_seen=34682 reads_in_scan1IdMap=117 bsj_emitted=246
2026-04-20 20:29:18 :First scan completed 23
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=57 reads_seen=34857 reads_in_scan1IdMap=133 bsj_emitted=272
2026-04-20 20:29:18 :First scan completed 57
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=39 reads_seen=34993 reads_in_scan1IdMap=115 bsj_emitted=281
2026-04-20 20:29:18 :First scan completed 39
2026-04-20 20:29:18 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam threadNum=58 reads_seen=35589 reads_in_scan1IdMap=94 bsj_emitted=200
2026-04-20 20:29:18 :First scan completed 58
2026-04-20 20:29:19 :DIAG scan1 BSJ1: total=36256 tag1=36209
2026-04-20 20:29:19 :DIAG scan1 BSJ2: total=223 tag1=181
2026-04-20 20:29:19 :DIAG scan1 BSJ3: total=223 tag1=180
2026-04-20 20:29:19 :DIAG scan1 BSJ4: total=236 tag1=192
2026-04-20 20:29:19 :DIAG scan1 BSJ5: total=235 tag1=194
2026-04-20 20:29:19 :DIAG scan1 BSJ6: total=227 tag1=180
2026-04-20 20:29:19 :DIAG scan1 BSJ7: total=232 tag1=185
2026-04-20 20:29:19 :DIAG scan1 BSJ8: total=213 tag1=157
2026-04-20 20:29:19 :DIAG scan1 BSJ9: total=237 tag1=194
2026-04-20 20:29:19 :DIAG scan1 BSJ10: total=219 tag1=180
2026-04-20 20:29:19 :DIAG scan1 BSJ11: total=269 tag1=216
2026-04-20 20:29:19 :DIAG scan1 BSJ12: total=244 tag1=203
2026-04-20 20:29:19 :DIAG scan1 BSJ13: total=239 tag1=189
2026-04-20 20:29:19 :DIAG scan1 BSJ14: total=203 tag1=156
2026-04-20 20:29:19 :DIAG scan1 BSJ15: total=267 tag1=209
2026-04-20 20:29:19 :DIAG scan1 BSJ16: total=231 tag1=177
2026-04-20 20:29:19 :DIAG scan1 BSJ17: total=278 tag1=235
2026-04-20 20:29:19 :DIAG scan1 BSJ18: total=226 tag1=194
2026-04-20 20:29:19 :DIAG scan1 BSJ19: total=292 tag1=229
2026-04-20 20:29:19 :DIAG scan1 BSJ20: total=237 tag1=192
2026-04-20 20:29:19 :DIAG scan1 BSJ21: total=253 tag1=205
2026-04-20 20:29:19 :DIAG scan1 BSJ22: total=218 tag1=170
2026-04-20 20:29:19 :DIAG scan1 BSJ23: total=246 tag1=188
2026-04-20 20:29:19 :DIAG scan1 BSJ24: total=218 tag1=175
2026-04-20 20:29:19 :DIAG scan1 BSJ25: total=230 tag1=189
2026-04-20 20:29:19 :DIAG scan1 BSJ26: total=210 tag1=161
2026-04-20 20:29:19 :DIAG scan1 BSJ27: total=218 tag1=176
2026-04-20 20:29:19 :DIAG scan1 BSJ28: total=246 tag1=204
2026-04-20 20:29:19 :DIAG scan1 BSJ29: total=241 tag1=193
2026-04-20 20:29:19 :DIAG scan1 BSJ30: total=245 tag1=199
2026-04-20 20:29:19 :DIAG scan1 BSJ31: total=262 tag1=207
2026-04-20 20:29:19 :DIAG scan1 BSJ32: total=219 tag1=179
2026-04-20 20:29:19 :DIAG scan1 BSJ33: total=235 tag1=176
2026-04-20 20:29:19 :DIAG scan1 BSJ34: total=224 tag1=192
2026-04-20 20:29:19 :DIAG scan1 BSJ35: total=259 tag1=196
2026-04-20 20:29:19 :DIAG scan1 BSJ36: total=271 tag1=214
2026-04-20 20:29:19 :DIAG scan1 BSJ37: total=244 tag1=199
2026-04-20 20:29:19 :DIAG scan1 BSJ38: total=248 tag1=199
2026-04-20 20:29:19 :DIAG scan1 BSJ39: total=281 tag1=227
2026-04-20 20:29:19 :DIAG scan1 BSJ40: total=257 tag1=216
2026-04-20 20:29:19 :DIAG scan1 BSJ41: total=231 tag1=178
2026-04-20 20:29:19 :DIAG scan1 BSJ42: total=216 tag1=167
2026-04-20 20:29:19 :DIAG scan1 BSJ43: total=251 tag1=200
2026-04-20 20:29:19 :DIAG scan1 BSJ44: total=243 tag1=182
2026-04-20 20:29:19 :DIAG scan1 BSJ45: total=243 tag1=197
2026-04-20 20:29:19 :DIAG scan1 BSJ46: total=219 tag1=179
2026-04-20 20:29:19 :DIAG scan1 BSJ47: total=257 tag1=197
2026-04-20 20:29:19 :DIAG scan1 BSJ48: total=223 tag1=184
2026-04-20 20:29:19 :DIAG scan1 BSJ49: total=237 tag1=190
2026-04-20 20:29:19 :DIAG scan1 BSJ50: total=235 tag1=191
2026-04-20 20:29:19 :DIAG scan1 BSJ51: total=252 tag1=192
2026-04-20 20:29:19 :DIAG scan1 BSJ52: total=230 tag1=189
2026-04-20 20:29:19 :DIAG scan1 BSJ53: total=242 tag1=199
2026-04-20 20:29:19 :DIAG scan1 BSJ54: total=215 tag1=177
2026-04-20 20:29:19 :DIAG scan1 BSJ55: total=262 tag1=219
2026-04-20 20:29:19 :DIAG scan1 BSJ56: total=243 tag1=195
2026-04-20 20:29:19 :DIAG scan1 BSJ57: total=272 tag1=228
2026-04-20 20:29:19 :DIAG scan1 BSJ58: total=200 tag1=167
2026-04-20 20:29:19 :DIAG scan1 BSJ59: total=246 tag1=203
2026-04-20 20:29:19 :DIAG scan1 BSJ60: total=232 tag1=181
2026-04-20 20:29:19 :DIAG scan1 BSJ61: total=245 tag1=202
2026-04-20 20:29:19 :DIAG scan1 BSJ62: total=234 tag1=178
2026-04-20 20:29:19 :DIAG scan1 BSJ63: total=267 tag1=210
2026-04-20 20:29:19 :DIAG scan1 BSJ64: total=198 tag1=153
2026-04-20 20:29:19 :DIAG scan1 BSJ_TOTAL: total=51305 tag1=48275 readLen=151
2026-04-20 20:29:19 :Scan1 metadata written to /pastel/tools/circRNA_tools/test_data/decoupled_comparison/decoupled/scan1/PARDOS_1_S1.scan1_meta
Program run time: 126668ms
[PASS]  SCAN1 meta (PARDOS_1_S1) exists and is non-empty
[PASS]  SCAN1 BSJ files present for PARDOS_1_S1 (64 splits)
[INFO]    SCAN1: PARDOS_2_S2
2026-04-20 20:30:00 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=38 reads_seen=57124 reads_in_scan1IdMap=125 bsj_emitted=189
2026-04-20 20:30:00 :First scan completed 38
2026-04-20 20:30:00 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=33 reads_seen=55468 reads_in_scan1IdMap=162 bsj_emitted=220
2026-04-20 20:30:00 :First scan completed 33
2026-04-20 20:30:00 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=22 reads_seen=57373 reads_in_scan1IdMap=143 bsj_emitted=173
2026-04-20 20:30:00 :First scan completed 22
